#Bin1	Bin2	over npts	over nmax	Counts	max1000	over sqrtnpts
2.75	7.23	   0.00000	   0.00000	0	         0	   0.00000
2.75	7.37	   0.00000	   0.00000	0	         0	   0.00000
2.75	7.51	   0.00000	   0.00000	0	         0	   0.00000
2.75	7.65	   0.00000	   0.00000	0	         0	   0.00000
2.75	7.79	   0.00000	   0.00000	0	         0	   0.00000
2.75	7.93	   0.00000	   0.00000	0	         0	   0.00000

2.85	1.07	   0.00000	   0.00000	0	         0	   0.00000
2.85	1.21	   0.00000	   0.00000	0	         0	   0.00000
2.85	1.35	   0.00000	   0.00000	0	         0	   0.00000
2.85	1.49	   0.00000	   0.00000	0	         0	   0.00000
2.85	1.63	   0.00000	   0.00000	0	         0	   0.00000
2.85	1.77	   0.00000	   0.00000	0	         0	   0.00000
2.85	1.91	   0.00054	   0.03185	5	        32	   0.00661
2.85	2.05	   0.00195	   0.11465	18	       115	   0.02378
2.85	2.19	   0.00292	   0.17197	27	       172	   0.03568
2.85	2.33	   0.00346	   0.20382	32	       204	   0.04228
2.85	2.47	   0.00465	   0.27389	43	       274	   0.05682
2.85	2.61	   0.00400	   0.23567	37	       236	   0.04889
2.85	2.75	   0.00389	   0.22930	36	       229	   0.04757
2.85	2.89	   0.00519	   0.30573	48	       306	   0.06342
2.85	3.03	   0.00422	   0.24841	39	       248	   0.05153
2.85	3.17	   0.00357	   0.21019	33	       210	   0.04360
2.85	3.31	   0.00292	   0.17197	27	       172	   0.03568
2.85	3.45	   0.00346	   0.20382	32	       204	   0.04228
2.85	3.59	   0.00335	   0.19745	31	       197	   0.04096
2.85	3.73	   0.00195	   0.11465	18	       115	   0.02378
2.85	3.87	   0.00151	   0.08917	14	        89	   0.01850
2.85	4.01	   0.00065	   0.03822	6	        38	   0.00793
2.85	4.15	   0.00022	   0.01274	2	        13	   0.00264
2.85	4.29	   0.00043	   0.02548	4	        25	   0.00529
2.85	4.43	   0.00000	   0.00000	0	         0	   0.00000
2.85	4.57	   0.00032	   0.01911	3	        19	   0.00396
2.85	4.71	   0.00000	   0.00000	0	         0	   0.00000
2.85	4.85	   0.00000	   0.00000	0	         0	   0.00000
2.85	4.99	   0.00000	   0.00000	0	         0	   0.00000
2.85	5.13	   0.00000	   0.00000	0	         0	   0.00000
2.85	5.27	   0.00000	   0.00000	0	         0	   0.00000
2.85	5.41	   0.00000	   0.00000	0	         0	   0.00000
2.85	5.55	   0.00000	   0.00000	0	         0	   0.00000
2.85	5.69	   0.00000	   0.00000	0	         0	   0.00000
2.85	5.83	   0.00000	   0.00000	0	         0	   0.00000
2.85	5.97	   0.00000	   0.00000	0	         0	   0.00000
2.85	6.11	   0.00000	   0.00000	0	         0	   0.00000
2.85	6.25	   0.00000	   0.00000	0	         0	   0.00000
2.85	6.39	   0.00000	   0.00000	0	         0	   0.00000
2.85	6.53	   0.00000	   0.00000	0	         0	   0.00000
2.85	6.67	   0.00000	   0.00000	0	         0	   0.00000
2.85	6.81	   0.00000	   0.00000	0	         0	   0.00000
2.85	6.95	   0.00000	   0.00000	0	         0	   0.00000
2.85	7.09	   0.00000	   0.00000	0	         0	   0.00000
2.85	7.23	   0.00000	   0.00000	0	         0	   0.00000
2.85	7.37	   0.00000	   0.00000	0	         0	   0.00000
2.85	7.51	   0.00000	   0.00000	0	         0	   0.00000
2.85	7.65	   0.00000	   0.00000	0	         0	   0.00000
2.85	7.79	   0.00000	   0.00000	0	         0	   0.00000
2.85	7.93	   0.00000	   0.00000	0	         0	   0.00000

2.95	1.07	   0.00000	   0.00000	0	         0	   0.00000
2.95	1.21	   0.00000	   0.00000	0	         0	   0.00000
2.95	1.35	   0.00000	   0.00000	0	         0	   0.00000
2.95	1.49	   0.00000	   0.00000	0	         0	   0.00000
2.95	1.63	   0.00000	   0.00000	0	         0	   0.00000
2.95	1.77	   0.00011	   0.00637	1	         6	   0.00132
2.95	1.91	   0.00184	   0.10828	17	       108	   0.02246
2.95	2.05	   0.00335	   0.19745	31	       197	   0.04096
2.95	2.19	   0.00454	   0.26752	42	       268	   0.05550
2.95	2.33	   0.00519	   0.30573	48	       306	   0.06342
2.95	2.47	   0.00540	   0.31847	50	       318	   0.06607
2.95	2.61	   0.00432	   0.25478	40	       255	   0.05285
2.95	2.75	   0.00573	   0.33758	53	       338	   0.07003
2.95	2.89	   0.00551	   0.32484	51	       325	   0.06739
2.95	3.03	   0.00605	   0.35669	56	       357	   0.07399
2.95	3.17	   0.00432	   0.25478	40	       255	   0.05285
2.95	3.31	   0.00422	   0.24841	39	       248	   0.05153
2.95	3.45	   0.00400	   0.23567	37	       236	   0.04889
2.95	3.59	   0.00292	   0.17197	27	       172	   0.03568
2.95	3.73	   0.00259	   0.15287	24	       153	   0.03171
2.95	3.87	   0.00173	   0.10191	16	       102	   0.02114
2.95	4.01	   0.00227	   0.13376	21	       134	   0.02775
2.95	4.15	   0.00130	   0.07643	12	        76	   0.01586
2.95	4.29	   0.00022	   0.01274	2	        13	   0.00264
2.95	4.43	   0.00022	   0.01274	2	        13	   0.00264
2.95	4.57	   0.00011	   0.00637	1	         6	   0.00132
2.95	4.71	   0.00000	   0.00000	0	         0	   0.00000
2.95	4.85	   0.00000	   0.00000	0	         0	   0.00000
2.95	4.99	   0.00000	   0.00000	0	         0	   0.00000
2.95	5.13	   0.00000	   0.00000	0	         0	   0.00000
2.95	5.27	   0.00000	   0.00000	0	         0	   0.00000
2.95	5.41	   0.00000	   0.00000	0	         0	   0.00000
2.95	5.55	   0.00000	   0.00000	0	         0	   0.00000
2.95	5.69	   0.00000	   0.00000	0	         0	   0.00000
2.95	5.83	   0.00000	   0.00000	0	         0	   0.00000
2.95	5.97	   0.00000	   0.00000	0	         0	   0.00000
2.95	6.11	   0.00000	   0.00000	0	         0	   0.00000
2.95	6.25	   0.00000	   0.00000	0	         0	   0.00000
2.95	6.39	   0.00000	   0.00000	0	         0	   0.00000
2.95	6.53	   0.00000	   0.00000	0	         0	   0.00000
2.95	6.67	   0.00000	   0.00000	0	         0	   0.00000
2.95	6.81	   0.00000	   0.00000	0	         0	   0.00000
2.95	6.95	   0.00000	   0.00000	0	         0	   0.00000
2.95	7.09	   0.00000	   0.00000	0	         0	   0.00000
2.95	7.23	   0.00000	   0.00000	0	         0	   0.00000
2.95	7.37	   0.00000	   0.00000	0	         0	   0.00000
2.95	7.51	   0.00000	   0.00000	0	         0	   0.00000
2.95	7.65	   0.00000	   0.00000	0	         0	   0.00000
2.95	7.79	   0.00000	   0.00000	0	         0	   0.00000
2.95	7.93	   0.00000	   0.00000	0	         0	   0.00000

3.05	1.07	   0.00000	   0.00000	0	         0	   0.00000
3.05	1.21	   0.00000	   0.00000	0	         0	   0.00000
3.05	1.35	   0.00000	   0.00000	0	         0	   0.00000
3.05	1.49	   0.00000	   0.00000	0	         0	   0.00000
3.05	1.63	   0.00000	   0.00000	0	         0	   0.00000
3.05	1.77	   0.00043	   0.02548	4	        25	   0.00529
3.05	1.91	   0.00249	   0.14650	23	       146	   0.03039
3.05	2.05	   0.00757	   0.44586	70	       446	   0.09249
3.05	2.19	   0.00919	   0.54140	85	       541	   0.11231
3.05	2.33	   0.00746	   0.43949	69	       439	   0.09117
3.05	2.47	   0.00984	   0.57962	91	       580	   0.12024
3.05	2.61	   0.00822	   0.48408	76	       484	   0.10042
3.05	2.75	   0.00638	   0.37580	59	       376	   0.07796
3.05	2.89	   0.00778	   0.45860	72	       459	   0.09514
3.05	3.03	   0.00757	   0.44586	70	       446	   0.09249
3.05	3.17	   0.00551	   0.32484	51	       325	   0.06739
3.05	3.31	   0.00616	   0.36306	57	       363	   0.07532
3.05	3.45	   0.00681	   0.40127	63	       401	   0.08324
3.05	3.59	   0.00486	   0.28662	45	       287	   0.05946
3.05	3.73	   0.00313	   0.18471	29	       185	   0.03832
3.05	3.87	   0.00216	   0.12739	20	       127	   0.02643
3.05	4.01	   0.00195	   0.11465	18	       115	   0.02378
3.05	4.15	   0.00097	   0.05732	9	        57	   0.01189
3.05	4.29	   0.00043	   0.02548	4	        25	   0.00529
3.05	4.43	   0.00054	   0.03185	5	        32	   0.00661
3.05	4.57	   0.00022	   0.01274	2	        13	   0.00264
3.05	4.71	   0.00011	   0.00637	1	         6	   0.00132
3.05	4.85	   0.00011	   0.00637	1	         6	   0.00132
3.05	4.99	   0.00000	   0.00000	0	         0	   0.00000
3.05	5.13	   0.00000	   0.00000	0	         0	   0.00000
3.05	5.27	   0.00011	   0.00637	1	         6	   0.00132
3.05	5.41	   0.00011	   0.00637	1	         6	   0.00132
3.05	5.55	   0.00000	   0.00000	0	         0	   0.00000
3.05	5.69	   0.00000	   0.00000	0	         0	   0.00000
3.05	5.83	   0.00011	   0.00637	1	         6	   0.00132
3.05	5.97	   0.00000	   0.00000	0	         0	   0.00000
3.05	6.11	   0.00000	   0.00000	0	         0	   0.00000
3.05	6.25	   0.00000	   0.00000	0	         0	   0.00000
3.05	6.39	   0.00000	   0.00000	0	         0	   0.00000
3.05	6.53	   0.00000	   0.00000	0	         0	   0.00000
3.05	6.67	   0.00000	   0.00000	0	         0	   0.00000
3.05	6.81	   0.00000	   0.00000	0	         0	   0.00000
3.05	6.95	   0.00000	   0.00000	0	         0	   0.00000
3.05	7.09	   0.00000	   0.00000	0	         0	   0.00000
3.05	7.23	   0.00000	   0.00000	0	         0	   0.00000
3.05	7.37	   0.00000	   0.00000	0	         0	   0.00000
3.05	7.51	   0.00000	   0.00000	0	         0	   0.00000
3.05	7.65	   0.00000	   0.00000	0	         0	   0.00000
3.05	7.79	   0.00000	   0.00000	0	         0	   0.00000
3.05	7.93	   0.00000	   0.00000	0	         0	   0.00000

3.15	1.07	   0.00000	   0.00000	0	         0	   0.00000
3.15	1.21	   0.00000	   0.00000	0	         0	   0.00000
3.15	1.35	   0.00000	   0.00000	0	         0	   0.00000
3.15	1.49	   0.00000	   0.00000	0	         0	   0.00000
3.15	1.63	   0.00000	   0.00000	0	         0	   0.00000
3.15	1.77	   0.00043	   0.02548	4	        25	   0.00529
3.15	1.91	   0.00400	   0.23567	37	       236	   0.04889
3.15	2.05	   0.00897	   0.52866	83	       529	   0.10967
3.15	2.19	   0.01124	   0.66242	104	       662	   0.13742
3.15	2.33	   0.01362	   0.80255	126	       803	   0.16649
3.15	2.47	   0.01059	   0.62420	98	       624	   0.12949
3.15	2.61	   0.00962	   0.56688	89	       567	   0.11760
3.15	2.75	   0.01027	   0.60510	95	       605	   0.12553
3.15	2.89	   0.00865	   0.50955	80	       510	   0.10571
3.15	3.03	   0.00940	   0.55414	87	       554	   0.11496
3.15	3.17	   0.00713	   0.42038	66	       420	   0.08721
3.15	3.31	   0.00811	   0.47771	75	       478	   0.09910
3.15	3.45	   0.00627	   0.36943	58	       369	   0.07664
3.15	3.59	   0.00486	   0.28662	45	       287	   0.05946
3.15	3.73	   0.00486	   0.28662	45	       287	   0.05946
3.15	3.87	   0.00281	   0.16561	26	       166	   0.03435
3.15	4.01	   0.00205	   0.12102	19	       121	   0.02511
3.15	4.15	   0.00173	   0.10191	16	       102	   0.02114
3.15	4.29	   0.00119	   0.07006	11	        70	   0.01453
3.15	4.43	   0.00086	   0.05096	8	        51	   0.01057
3.15	4.57	   0.00086	   0.05096	8	        51	   0.01057
3.15	4.71	   0.00011	   0.00637	1	         6	   0.00132
3.15	4.85	   0.00000	   0.00000	0	         0	   0.00000
3.15	4.99	   0.00022	   0.01274	2	        13	   0.00264
3.15	5.13	   0.00022	   0.01274	2	        13	   0.00264
3.15	5.27	   0.00011	   0.00637	1	         6	   0.00132
3.15	5.41	   0.00011	   0.00637	1	         6	   0.00132
3.15	5.55	   0.00011	   0.00637	1	         6	   0.00132
3.15	5.69	   0.00000	   0.00000	0	         0	   0.00000
3.15	5.83	   0.00000	   0.00000	0	         0	   0.00000
3.15	5.97	   0.00000	   0.00000	0	         0	   0.00000
3.15	6.11	   0.00011	   0.00637	1	         6	   0.00132
3.15	6.25	   0.00000	   0.00000	0	         0	   0.00000
3.15	6.39	   0.00000	   0.00000	0	         0	   0.00000
3.15	6.53	   0.00000	   0.00000	0	         0	   0.00000
3.15	6.67	   0.00000	   0.00000	0	         0	   0.00000
3.15	6.81	   0.00000	   0.00000	0	         0	   0.00000
3.15	6.95	   0.00000	   0.00000	0	         0	   0.00000
3.15	7.09	   0.00000	   0.00000	0	         0	   0.00000
3.15	7.23	   0.00000	   0.00000	0	         0	   0.00000
3.15	7.37	   0.00000	   0.00000	0	         0	   0.00000
3.15	7.51	   0.00000	   0.00000	0	         0	   0.00000
3.15	7.65	   0.00000	   0.00000	0	         0	   0.00000
3.15	7.79	   0.00000	   0.00000	0	         0	   0.00000
3.15	7.93	   0.00000	   0.00000	0	         0	   0.00000

3.25	1.07	   0.00000	   0.00000	0	         0	   0.00000
3.25	1.21	   0.00000	   0.00000	0	         0	   0.00000
3.25	1.35	   0.00000	   0.00000	0	         0	   0.00000
3.25	1.49	   0.00000	   0.00000	0	         0	   0.00000
3.25	1.63	   0.00000	   0.00000	0	         0	   0.00000
3.25	1.77	   0.00086	   0.05096	8	        51	   0.01057
3.25	1.91	   0.00562	   0.33121	52	       331	   0.06871
3.25	2.05	   0.01146	   0.67516	106	       675	   0.14006
3.25	2.19	   0.01643	   0.96815	152	       968	   0.20084
3.25	2.33	   0.01654	   0.97452	153	       975	   0.20216
3.25	2.47	   0.01394	   0.82166	129	       822	   0.17045
3.25	2.61	   0.01178	   0.69427	109	       694	   0.14402
3.25	2.75	   0.01038	   0.61146	96	       611	   0.12685
3.25	2.89	   0.00886	   0.52229	82	       522	   0.10835
3.25	3.03	   0.00973	   0.57325	90	       573	   0.11892
3.25	3.17	   0.00692	   0.40764	64	       408	   0.08457
3.25	3.31	   0.00519	   0.30573	48	       306	   0.06342
3.25	3.45	   0.00616	   0.36306	57	       363	   0.07532
3.25	3.59	   0.00551	   0.32484	51	       325	   0.06739
3.25	3.73	   0.00346	   0.20382	32	       204	   0.04228
3.25	3.87	   0.00324	   0.19108	30	       191	   0.03964
3.25	4.01	   0.00195	   0.11465	18	       115	   0.02378
3.25	4.15	   0.00141	   0.08280	13	        83	   0.01718
3.25	4.29	   0.00227	   0.13376	21	       134	   0.02775
3.25	4.43	   0.00108	   0.06369	10	        64	   0.01321
3.25	4.57	   0.00043	   0.02548	4	        25	   0.00529
3.25	4.71	   0.00054	   0.03185	5	        32	   0.00661
3.25	4.85	   0.00032	   0.01911	3	        19	   0.00396
3.25	4.99	   0.00043	   0.02548	4	        25	   0.00529
3.25	5.13	   0.00011	   0.00637	1	         6	   0.00132
3.25	5.27	   0.00000	   0.00000	0	         0	   0.00000
3.25	5.41	   0.00011	   0.00637	1	         6	   0.00132
3.25	5.55	   0.00022	   0.01274	2	        13	   0.00264
3.25	5.69	   0.00000	   0.00000	0	         0	   0.00000
3.25	5.83	   0.00000	   0.00000	0	         0	   0.00000
3.25	5.97	   0.00011	   0.00637	1	         6	   0.00132
3.25	6.11	   0.00000	   0.00000	0	         0	   0.00000
3.25	6.25	   0.00000	   0.00000	0	         0	   0.00000
3.25	6.39	   0.00000	   0.00000	0	         0	   0.00000
3.25	6.53	   0.00000	   0.00000	0	         0	   0.00000
3.25	6.67	   0.00000	   0.00000	0	         0	   0.00000
3.25	6.81	   0.00000	   0.00000	0	         0	   0.00000
3.25	6.95	   0.00000	   0.00000	0	         0	   0.00000
3.25	7.09	   0.00000	   0.00000	0	         0	   0.00000
3.25	7.23	   0.00000	   0.00000	0	         0	   0.00000
3.25	7.37	   0.00000	   0.00000	0	         0	   0.00000
3.25	7.51	   0.00000	   0.00000	0	         0	   0.00000
3.25	7.65	   0.00000	   0.00000	0	         0	   0.00000
3.25	7.79	   0.00000	   0.00000	0	         0	   0.00000
3.25	7.93	   0.00000	   0.00000	0	         0	   0.00000

3.35	1.07	   0.00000	   0.00000	0	         0	   0.00000
3.35	1.21	   0.00000	   0.00000	0	         0	   0.00000
3.35	1.35	   0.00000	   0.00000	0	         0	   0.00000
3.35	1.49	   0.00000	   0.00000	0	         0	   0.00000
3.35	1.63	   0.00000	   0.00000	0	         0	   0.00000
3.35	1.77	   0.00108	   0.06369	10	        64	   0.01321
3.35	1.91	   0.00692	   0.40764	64	       408	   0.08457
3.35	2.05	   0.01135	   0.66879	105	       669	   0.13874
3.35	2.19	   0.01697	   1.00000	157	      1000	   0.20745
3.35	2.33	   0.01535	   0.90446	142	       904	   0.18763
3.35	2.47	   0.01384	   0.81529	128	       815	   0.16913
3.35	2.61	   0.00973	   0.57325	90	       573	   0.11892
3.35	2.75	   0.00811	   0.47771	75	       478	   0.09910
3.35	2.89	   0.00681	   0.40127	63	       401	   0.08324
3.35	3.03	   0.00724	   0.42675	67	       427	   0.08853
3.35	3.17	   0.00638	   0.37580	59	       376	   0.07796
3.35	3.31	   0.00497	   0.29299	46	       293	   0.06078
3.35	3.45	   0.00422	   0.24841	39	       248	   0.05153
3.35	3.59	   0.00281	   0.16561	26	       166	   0.03435
3.35	3.73	   0.00259	   0.15287	24	       153	   0.03171
3.35	3.87	   0.00270	   0.15924	25	       159	   0.03303
3.35	4.01	   0.00119	   0.07006	11	        70	   0.01453
3.35	4.15	   0.00108	   0.06369	10	        64	   0.01321
3.35	4.29	   0.00097	   0.05732	9	        57	   0.01189
3.35	4.43	   0.00054	   0.03185	5	        32	   0.00661
3.35	4.57	   0.00097	   0.05732	9	        57	   0.01189
3.35	4.71	   0.00065	   0.03822	6	        38	   0.00793
3.35	4.85	   0.00022	   0.01274	2	        13	   0.00264
3.35	4.99	   0.00076	   0.04459	7	        45	   0.00925
3.35	5.13	   0.00032	   0.01911	3	        19	   0.00396
3.35	5.27	   0.00043	   0.02548	4	        25	   0.00529
3.35	5.41	   0.00043	   0.02548	4	        25	   0.00529
3.35	5.55	   0.00043	   0.02548	4	        25	   0.00529
3.35	5.69	   0.00054	   0.03185	5	        32	   0.00661
3.35	5.83	   0.00000	   0.00000	0	         0	   0.00000
3.35	5.97	   0.00011	   0.00637	1	         6	   0.00132
3.35	6.11	   0.00011	   0.00637	1	         6	   0.00132
3.35	6.25	   0.00000	   0.00000	0	         0	   0.00000
3.35	6.39	   0.00000	   0.00000	0	         0	   0.00000
3.35	6.53	   0.00000	   0.00000	0	         0	   0.00000
3.35	6.67	   0.00000	   0.00000	0	         0	   0.00000
3.35	6.81	   0.00000	   0.00000	0	         0	   0.00000
3.35	6.95	   0.00000	   0.00000	0	         0	   0.00000
3.35	7.09	   0.00000	   0.00000	0	         0	   0.00000
3.35	7.23	   0.00000	   0.00000	0	         0	   0.00000
3.35	7.37	   0.00000	   0.00000	0	         0	   0.00000
3.35	7.51	   0.00000	   0.00000	0	         0	   0.00000
3.35	7.65	   0.00000	   0.00000	0	         0	   0.00000
3.35	7.79	   0.00000	   0.00000	0	         0	   0.00000
3.35	7.93	   0.00000	   0.00000	0	         0	   0.00000

3.45	1.07	   0.00000	   0.00000	0	         0	   0.00000
3.45	1.21	   0.00000	   0.00000	0	         0	   0.00000
3.45	1.35	   0.00000	   0.00000	0	         0	   0.00000
3.45	1.49	   0.00000	   0.00000	0	         0	   0.00000
3.45	1.63	   0.00000	   0.00000	0	         0	   0.00000
3.45	1.77	   0.00054	   0.03185	5	        32	   0.00661
3.45	1.91	   0.00422	   0.24841	39	       248	   0.05153
3.45	2.05	   0.00789	   0.46497	73	       465	   0.09646
3.45	2.19	   0.01254	   0.73885	116	       739	   0.15327
3.45	2.33	   0.01081	   0.63694	100	       637	   0.13213
3.45	2.47	   0.00746	   0.43949	69	       439	   0.09117
3.45	2.61	   0.00822	   0.48408	76	       484	   0.10042
3.45	2.75	   0.00562	   0.33121	52	       331	   0.06871
3.45	2.89	   0.00368	   0.21656	34	       217	   0.04493
3.45	3.03	   0.00357	   0.21019	33	       210	   0.04360
3.45	3.17	   0.00411	   0.24204	38	       242	   0.05021
3.45	3.31	   0.00270	   0.15924	25	       159	   0.03303
3.45	3.45	   0.00335	   0.19745	31	       197	   0.04096
3.45	3.59	   0.00184	   0.10828	17	       108	   0.02246
3.45	3.73	   0.00151	   0.08917	14	        89	   0.01850
3.45	3.87	   0.00119	   0.07006	11	        70	   0.01453
3.45	4.01	   0.00065	   0.03822	6	        38	   0.00793
3.45	4.15	   0.00043	   0.02548	4	        25	   0.00529
3.45	4.29	   0.00108	   0.06369	10	        64	   0.01321
3.45	4.43	   0.00032	   0.01911	3	        19	   0.00396
3.45	4.57	   0.00054	   0.03185	5	        32	   0.00661
3.45	4.71	   0.00032	   0.01911	3	        19	   0.00396
3.45	4.85	   0.00065	   0.03822	6	        38	   0.00793
3.45	4.99	   0.00022	   0.01274	2	        13	   0.00264
3.45	5.13	   0.00065	   0.03822	6	        38	   0.00793
3.45	5.27	   0.00043	   0.02548	4	        25	   0.00529
3.45	5.41	   0.00043	   0.02548	4	        25	   0.00529
3.45	5.55	   0.00022	   0.01274	2	        13	   0.00264
3.45	5.69	   0.00011	   0.00637	1	         6	   0.00132
3.45	5.83	   0.00000	   0.00000	0	         0	   0.00000
3.45	5.97	   0.00022	   0.01274	2	        13	   0.00264
3.45	6.11	   0.00000	   0.00000	0	         0	   0.00000
3.45	6.25	   0.00000	   0.00000	0	         0	   0.00000
3.45	6.39	   0.00000	   0.00000	0	         0	   0.00000
3.45	6.53	   0.00000	   0.00000	0	         0	   0.00000
3.45	6.67	   0.00000	   0.00000	0	         0	   0.00000
3.45	6.81	   0.00000	   0.00000	0	         0	   0.00000
3.45	6.95	   0.00000	   0.00000	0	         0	   0.00000
3.45	7.09	   0.00000	   0.00000	0	         0	   0.00000
3.45	7.23	   0.00000	   0.00000	0	         0	   0.00000
3.45	7.37	   0.00000	   0.00000	0	         0	   0.00000
3.45	7.51	   0.00000	   0.00000	0	         0	   0.00000
3.45	7.65	   0.00000	   0.00000	0	         0	   0.00000
3.45	7.79	   0.00000	   0.00000	0	         0	   0.00000
3.45	7.93	   0.00000	   0.00000	0	         0	   0.00000

3.55	1.07	   0.00000	   0.00000	0	         0	   0.00000
3.55	1.21	   0.00000	   0.00000	0	         0	   0.00000
3.55	1.35	   0.00000	   0.00000	0	         0	   0.00000
3.55	1.49	   0.00000	   0.00000	0	         0	   0.00000
3.55	1.63	   0.00011	   0.00637	1	         6	   0.00132
3.55	1.77	   0.00022	   0.01274	2	        13	   0.00264
3.55	1.91	   0.00238	   0.14013	22	       140	   0.02907
3.55	2.05	   0.00378	   0.22293	35	       223	   0.04625
3.55	2.19	   0.00476	   0.28025	44	       280	   0.05814
3.55	2.33	   0.00476	   0.28025	44	       280	   0.05814
3.55	2.47	   0.00443	   0.26115	41	       261	   0.05417
3.55	2.61	   0.00378	   0.22293	35	       223	   0.04625
3.55	2.75	   0.00195	   0.11465	18	       115	   0.02378
3.55	2.89	   0.00195	   0.11465	18	       115	   0.02378
3.55	3.03	   0.00195	   0.11465	18	       115	   0.02378
3.55	3.17	   0.00195	   0.11465	18	       115	   0.02378
3.55	3.31	   0.00086	   0.05096	8	        51	   0.01057
3.55	3.45	   0.00076	   0.04459	7	        45	   0.00925
3.55	3.59	   0.00054	   0.03185	5	        32	   0.00661
3.55	3.73	   0.00054	   0.03185	5	        32	   0.00661
3.55	3.87	   0.00054	   0.03185	5	        32	   0.00661
3.55	4.01	   0.00032	   0.01911	3	        19	   0.00396
3.55	4.15	   0.00011	   0.00637	1	         6	   0.00132
3.55	4.29	   0.00032	   0.01911	3	        19	   0.00396
3.55	4.43	   0.00011	   0.00637	1	         6	   0.00132
3.55	4.57	   0.00022	   0.01274	2	        13	   0.00264
3.55	4.71	   0.00022	   0.01274	2	        13	   0.00264
3.55	4.85	   0.00022	   0.01274	2	        13	   0.00264
3.55	4.99	   0.00086	   0.05096	8	        51	   0.01057
3.55	5.13	   0.00022	   0.01274	2	        13	   0.00264
3.55	5.27	   0.00022	   0.01274	2	        13	   0.00264
3.55	5.41	   0.00065	   0.03822	6	        38	   0.00793
3.55	5.55	   0.00011	   0.00637	1	         6	   0.00132
3.55	5.69	   0.00022	   0.01274	2	        13	   0.00264
3.55	5.83	   0.00011	   0.00637	1	         6	   0.00132
3.55	5.97	   0.00000	   0.00000	0	         0	   0.00000
3.55	6.11	   0.00000	   0.00000	0	         0	   0.00000
3.55	6.25	   0.00000	   0.00000	0	         0	   0.00000
3.55	6.39	   0.00000	   0.00000	0	         0	   0.00000
3.55	6.53	   0.00000	   0.00000	0	         0	   0.00000
3.55	6.67	   0.00000	   0.00000	0	         0	   0.00000
3.55	6.81	   0.00000	   0.00000	0	         0	   0.00000
3.55	6.95	   0.00000	   0.00000	0	         0	   0.00000
3.55	7.09	   0.00000	   0.00000	0	         0	   0.00000
3.55	7.23	   0.00000	   0.00000	0	         0	   0.00000
3.55	7.37	   0.00000	   0.00000	0	         0	   0.00000
3.55	7.51	   0.00000	   0.00000	0	         0	   0.00000
3.55	7.65	   0.00000	   0.00000	0	         0	   0.00000
3.55	7.79	   0.00000	   0.00000	0	         0	   0.00000
3.55	7.93	   0.00000	   0.00000	0	         0	   0.00000

3.65	1.07	   0.00000	   0.00000	0	         0	   0.00000
3.65	1.21	   0.00000	   0.00000	0	         0	   0.00000
3.65	1.35	   0.00000	   0.00000	0	         0	   0.00000
3.65	1.49	   0.00000	   0.00000	0	         0	   0.00000
3.65	1.63	   0.00000	   0.00000	0	         0	   0.00000
3.65	1.77	   0.00011	   0.00637	1	         6	   0.00132
3.65	1.91	   0.00054	   0.03185	5	        32	   0.00661
3.65	2.05	   0.00162	   0.09554	15	        96	   0.01982
3.65	2.19	   0.00227	   0.13376	21	       134	   0.02775
3.65	2.33	   0.00173	   0.10191	16	       102	   0.02114
3.65	2.47	   0.00184	   0.10828	17	       108	   0.02246
3.65	2.61	   0.00119	   0.07006	11	        70	   0.01453
3.65	2.75	   0.00043	   0.02548	4	        25	   0.00529
3.65	2.89	   0.00054	   0.03185	5	        32	   0.00661
3.65	3.03	   0.00065	   0.03822	6	        38	   0.00793
3.65	3.17	   0.00065	   0.03822	6	        38	   0.00793
3.65	3.31	   0.00022	   0.01274	2	        13	   0.00264
3.65	3.45	   0.00043	   0.02548	4	        25	   0.00529
3.65	3.59	   0.00000	   0.00000	0	         0	   0.00000
3.65	3.73	   0.00011	   0.00637	1	         6	   0.00132
3.65	3.87	   0.00011	   0.00637	1	         6	   0.00132
3.65	4.01	   0.00022	   0.01274	2	        13	   0.00264
3.65	4.15	   0.00000	   0.00000	0	         0	   0.00000
3.65	4.29	   0.00000	   0.00000	0	         0	   0.00000
3.65	4.43	   0.00000	   0.00000	0	         0	   0.00000
3.65	4.57	   0.00011	   0.00637	1	         6	   0.00132
3.65	4.71	   0.00011	   0.00637	1	         6	   0.00132
3.65	4.85	   0.00022	   0.01274	2	        13	   0.00264
3.65	4.99	   0.00011	   0.00637	1	         6	   0.00132
3.65	5.13	   0.00000	   0.00000	0	         0	   0.00000
3.65	5.27	   0.00065	   0.03822	6	        38	   0.00793
3.65	5.41	   0.00032	   0.01911	3	        19	   0.00396
3.65	5.55	   0.00022	   0.01274	2	        13	   0.00264
3.65	5.69	   0.00000	   0.00000	0	         0	   0.00000
3.65	5.83	   0.00011	   0.00637	1	         6	   0.00132
3.65	5.97	   0.00000	   0.00000	0	         0	   0.00000
3.65	6.11	   0.00000	   0.00000	0	         0	   0.00000
3.65	6.25	   0.00000	   0.00000	0	         0	   0.00000
3.65	6.39	   0.00000	   0.00000	0	         0	   0.00000
3.65	6.53	   0.00000	   0.00000	0	         0	   0.00000
3.65	6.67	   0.00000	   0.00000	0	         0	   0.00000
3.65	6.81	   0.00000	   0.00000	0	         0	   0.00000
3.65	6.95	   0.00000	   0.00000	0	         0	   0.00000
3.65	7.09	   0.00000	   0.00000	0	         0	   0.00000
