#Len Center	Ang Center	  GalNAc 1	  GalNAc 2	  GalNAc 3	  GalNAc 4	All GalNAc
  4.475000	 14.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 15.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 16.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 17.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 18.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 19.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 20.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 21.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 22.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 23.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 24.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 25.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 26.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 27.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 28.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 29.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 30.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 31.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 32.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 33.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 34.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 35.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 36.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 37.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 38.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 39.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 40.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 41.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 42.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 43.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 44.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 45.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 46.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 47.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 48.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 49.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 50.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 51.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 52.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 53.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 54.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 55.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 56.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 57.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 58.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 59.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 60.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 61.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 62.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 63.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 64.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 65.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 66.500000	  0.000000	  0.000003	  0.000000	  0.000000	  0.000001
  4.475000	 67.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 68.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 69.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 70.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 71.500000	  0.000000	  0.000000	  0.000003	  0.000000	  0.000001
  4.475000	 72.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 73.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	 74.500000	  0.000009	  0.000003	  0.000003	  0.000003	  0.000005
  4.475000	 75.500000	  0.000006	  0.000019	  0.000009	  0.000006	  0.000010
  4.475000	 76.500000	  0.000009	  0.000025	  0.000013	  0.000006	  0.000013
  4.475000	 77.500000	  0.000041	  0.000044	  0.000013	  0.000003	  0.000025
  4.475000	 78.500000	  0.000069	  0.000044	  0.000025	  0.000025	  0.000041
  4.475000	 79.500000	  0.000063	  0.000072	  0.000022	  0.000063	  0.000055
  4.475000	 80.500000	  0.000101	  0.000091	  0.000060	  0.000066	  0.000079
  4.475000	 81.500000	  0.000082	  0.000107	  0.000060	  0.000113	  0.000090
  4.475000	 82.500000	  0.000154	  0.000148	  0.000101	  0.000173	  0.000144
  4.475000	 83.500000	  0.000186	  0.000186	  0.000098	  0.000217	  0.000172
  4.475000	 84.500000	  0.000208	  0.000227	  0.000145	  0.000249	  0.000207
  4.475000	 85.500000	  0.000227	  0.000249	  0.000151	  0.000340	  0.000242
  4.475000	 86.500000	  0.000368	  0.000312	  0.000126	  0.000393	  0.000300
  4.475000	 87.500000	  0.000362	  0.000236	  0.000170	  0.000397	  0.000291
  4.475000	 88.500000	  0.000412	  0.000343	  0.000179	  0.000441	  0.000344
  4.475000	 89.500000	  0.000576	  0.000308	  0.000157	  0.000482	  0.000381
  4.475000	 90.500000	  0.000507	  0.000356	  0.000205	  0.000378	  0.000361
  4.475000	 91.500000	  0.000500	  0.000330	  0.000167	  0.000381	  0.000345
  4.475000	 92.500000	  0.000469	  0.000324	  0.000173	  0.000337	  0.000326
  4.475000	 93.500000	  0.000488	  0.000255	  0.000123	  0.000356	  0.000305
  4.475000	 94.500000	  0.000478	  0.000227	  0.000164	  0.000274	  0.000286
  4.475000	 95.500000	  0.000412	  0.000198	  0.000126	  0.000217	  0.000238
  4.475000	 96.500000	  0.000406	  0.000186	  0.000129	  0.000145	  0.000216
  4.475000	 97.500000	  0.000434	  0.000151	  0.000091	  0.000113	  0.000197
  4.475000	 98.500000	  0.000255	  0.000138	  0.000060	  0.000107	  0.000140
  4.475000	 99.500000	  0.000230	  0.000085	  0.000057	  0.000057	  0.000107
  4.475000	100.500000	  0.000230	  0.000057	  0.000044	  0.000054	  0.000096
  4.475000	101.500000	  0.000161	  0.000041	  0.000031	  0.000022	  0.000064
  4.475000	102.500000	  0.000132	  0.000031	  0.000028	  0.000013	  0.000051
  4.475000	103.500000	  0.000126	  0.000006	  0.000016	  0.000025	  0.000043
  4.475000	104.500000	  0.000072	  0.000016	  0.000006	  0.000000	  0.000024
  4.475000	105.500000	  0.000022	  0.000028	  0.000006	  0.000003	  0.000015
  4.475000	106.500000	  0.000038	  0.000016	  0.000006	  0.000003	  0.000016
  4.475000	107.500000	  0.000016	  0.000006	  0.000006	  0.000003	  0.000008
  4.475000	108.500000	  0.000009	  0.000000	  0.000000	  0.000003	  0.000003
  4.475000	109.500000	  0.000009	  0.000000	  0.000000	  0.000003	  0.000003
  4.475000	110.500000	  0.000000	  0.000000	  0.000003	  0.000000	  0.000001
  4.475000	111.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	112.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	113.500000	  0.000006	  0.000000	  0.000000	  0.000000	  0.000002
  4.475000	114.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	115.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	116.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	117.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	118.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	119.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	120.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	121.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	122.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	123.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	124.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	125.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	126.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	127.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	128.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	129.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	130.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	131.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	132.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	133.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	134.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	135.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	136.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	137.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	138.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	139.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	140.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	141.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	142.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	143.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	144.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	145.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	146.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	147.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	148.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	149.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	150.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	151.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	152.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	153.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	154.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	155.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	156.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	157.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	158.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	159.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	160.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	161.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	162.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	163.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	164.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	165.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	166.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	167.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	168.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	169.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	170.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	171.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	172.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	173.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	174.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	175.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	176.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	177.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	178.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.475000	179.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000

  4.525000	  0.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	  1.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	  2.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	  3.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	  4.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	  5.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	  6.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	  7.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	  8.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	  9.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 10.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 11.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 12.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 13.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 14.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 15.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 16.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 17.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 18.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 19.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 20.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 21.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 22.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 23.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 24.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 25.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 26.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 27.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 28.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 29.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 30.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 31.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 32.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 33.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 34.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 35.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 36.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 37.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 38.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 39.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 40.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 41.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 42.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 43.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 44.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 45.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 46.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 47.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 48.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 49.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 50.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 51.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 52.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 53.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 54.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 55.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 56.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 57.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 58.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 59.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 60.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 61.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 62.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 63.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 64.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 65.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 66.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 67.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 68.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 69.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 70.500000	  0.000000	  0.000003	  0.000000	  0.000000	  0.000001
  4.525000	 71.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 72.500000	  0.000003	  0.000003	  0.000000	  0.000000	  0.000002
  4.525000	 73.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	 74.500000	  0.000006	  0.000003	  0.000000	  0.000000	  0.000002
  4.525000	 75.500000	  0.000003	  0.000003	  0.000000	  0.000003	  0.000002
  4.525000	 76.500000	  0.000013	  0.000013	  0.000003	  0.000000	  0.000007
  4.525000	 77.500000	  0.000013	  0.000025	  0.000006	  0.000000	  0.000011
  4.525000	 78.500000	  0.000025	  0.000025	  0.000025	  0.000009	  0.000021
  4.525000	 79.500000	  0.000041	  0.000047	  0.000013	  0.000016	  0.000029
  4.525000	 80.500000	  0.000072	  0.000047	  0.000047	  0.000025	  0.000048
  4.525000	 81.500000	  0.000098	  0.000063	  0.000035	  0.000060	  0.000064
  4.525000	 82.500000	  0.000107	  0.000101	  0.000041	  0.000076	  0.000081
  4.525000	 83.500000	  0.000138	  0.000135	  0.000057	  0.000167	  0.000124
  4.525000	 84.500000	  0.000154	  0.000126	  0.000066	  0.000179	  0.000131
  4.525000	 85.500000	  0.000183	  0.000183	  0.000104	  0.000268	  0.000184
  4.525000	 86.500000	  0.000258	  0.000186	  0.000132	  0.000280	  0.000214
  4.525000	 87.500000	  0.000290	  0.000233	  0.000123	  0.000356	  0.000250
  4.525000	 88.500000	  0.000312	  0.000220	  0.000145	  0.000428	  0.000276
  4.525000	 89.500000	  0.000330	  0.000327	  0.000192	  0.000384	  0.000308
  4.525000	 90.500000	  0.000478	  0.000290	  0.000198	  0.000384	  0.000338
  4.525000	 91.500000	  0.000428	  0.000271	  0.000157	  0.000447	  0.000326
  4.525000	 92.500000	  0.000422	  0.000340	  0.000138	  0.000362	  0.000316
  4.525000	 93.500000	  0.000463	  0.000239	  0.000157	  0.000308	  0.000292
  4.525000	 94.500000	  0.000532	  0.000205	  0.000189	  0.000220	  0.000286
  4.525000	 95.500000	  0.000488	  0.000189	  0.000120	  0.000230	  0.000256
  4.525000	 96.500000	  0.000397	  0.000201	  0.000104	  0.000183	  0.000221
  4.525000	 97.500000	  0.000406	  0.000164	  0.000123	  0.000198	  0.000223
  4.525000	 98.500000	  0.000387	  0.000120	  0.000091	  0.000120	  0.000179
  4.525000	 99.500000	  0.000302	  0.000120	  0.000088	  0.000072	  0.000146
  4.525000	100.500000	  0.000236	  0.000107	  0.000079	  0.000072	  0.000124
  4.525000	101.500000	  0.000201	  0.000072	  0.000060	  0.000057	  0.000098
  4.525000	102.500000	  0.000154	  0.000060	  0.000025	  0.000054	  0.000073
  4.525000	103.500000	  0.000145	  0.000041	  0.000044	  0.000031	  0.000065
  4.525000	104.500000	  0.000132	  0.000031	  0.000022	  0.000006	  0.000048
  4.525000	105.500000	  0.000050	  0.000022	  0.000016	  0.000016	  0.000026
  4.525000	106.500000	  0.000050	  0.000016	  0.000003	  0.000003	  0.000018
  4.525000	107.500000	  0.000022	  0.000003	  0.000006	  0.000003	  0.000009
  4.525000	108.500000	  0.000028	  0.000006	  0.000003	  0.000013	  0.000013
  4.525000	109.500000	  0.000016	  0.000000	  0.000000	  0.000003	  0.000005
  4.525000	110.500000	  0.000009	  0.000000	  0.000000	  0.000003	  0.000003
  4.525000	111.500000	  0.000009	  0.000000	  0.000000	  0.000000	  0.000002
  4.525000	112.500000	  0.000006	  0.000000	  0.000000	  0.000000	  0.000002
  4.525000	113.500000	  0.000000	  0.000003	  0.000003	  0.000000	  0.000002
  4.525000	114.500000	  0.000000	  0.000000	  0.000003	  0.000000	  0.000001
  4.525000	115.500000	  0.000003	  0.000000	  0.000000	  0.000000	  0.000001
  4.525000	116.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	117.500000	  0.000003	  0.000000	  0.000000	  0.000000	  0.000001
  4.525000	118.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	119.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	120.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	121.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	122.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	123.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	124.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	125.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	126.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	127.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	128.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	129.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	130.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	131.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	132.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	133.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	134.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	135.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	136.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	137.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	138.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	139.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	140.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	141.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	142.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	143.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	144.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	145.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	146.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	147.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	148.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	149.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	150.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	151.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	152.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	153.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	154.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	155.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	156.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	157.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	158.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	159.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	160.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	161.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	162.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	163.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	164.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	165.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	166.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	167.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  4.525000	168.500000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
